File Name Group ChIP Mate
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L008_R1_001.fastq.gz Exp2_24h_H3K4me3_Input H3K4me3_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L006_R1_001.fastq.gz Exp2_24h_H3K4me3_Input H3K4me3_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L008_R1_002.fastq.gz Exp2_24h_H3K4me3_Input H3K4me3_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L007_R1_001.fastq.gz Exp2_24h_H3K4me3_Input H3K4me3_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Polymerase_II/Exp2_24_h_Polymerase_II_TGTGGT_L005_R1_001.fastq.gz Exp2_24h_PolII PolII_24h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Polymerase_II/Exp2_24_h_Polymerase_II_TGTGGT_L008_R1_001.fastq.gz Exp2_24h_PolII PolII_24h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Polymerase_II/Exp2_24_h_Polymerase_II_TGTGGT_L006_R1_001.fastq.gz Exp2_24h_PolII PolII_24h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Polymerase_II/Exp2_24_h_Polymerase_II_TGTGGT_L007_R1_001.fastq.gz Exp2_24h_PolII PolII_24h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L007_R1_002.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L006_R1_002.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L005_R1_001.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L005_R1_002.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L008_R1_001.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L006_R1_001.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L008_R1_002.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_24_h_Input_DNA/Exp2_24_h_Input_DNA_TAAGTT_L007_R1_001.fastq.gz Exp2_24h_PolII_Input PolII_24h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K27me3/Exp2_3_h__H3K27me3_TGGTTG_L007_R1_001.fastq.gz Exp2_3h_H3K27me3 H3K27me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K27me3/Exp2_3_h__H3K27me3_TGGTTG_L008_R1_001.fastq.gz Exp2_3h_H3K27me3 H3K27me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K27me3/Exp2_3_h__H3K27me3_TGGTTG_L006_R1_001.fastq.gz Exp2_3h_H3K27me3 H3K27me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K27me3/Exp2_3_h__H3K27me3_TGGTTG_L005_R1_001.fastq.gz Exp2_3h_H3K27me3 H3K27me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_002.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_001.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_002.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_001.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_002.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_002.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_001.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_001.fastq.gz Exp2_3h_H3K27me3_Input H3K27me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K4me3/Exp2_3_h__H3K4me3_TTAGGC_L008_R1_001.fastq.gz Exp2_3h_H3K4me3 H3K4me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K4me3/Exp2_3_h__H3K4me3_TTAGGC_L006_R1_001.fastq.gz Exp2_3h_H3K4me3 H3K4me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K4me3/Exp2_3_h__H3K4me3_TTAGGC_L005_R1_001.fastq.gz Exp2_3h_H3K4me3 H3K4me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__H3K4me3/Exp2_3_h__H3K4me3_TTAGGC_L007_R1_001.fastq.gz Exp2_3h_H3K4me3 H3K4me3_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_002.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_001.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_002.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_001.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_002.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_002.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_001.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_001.fastq.gz Exp2_3h_H3K4me3_Input H3K4me3_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Polymerase_II/Exp2_3_h__Polymerase_II_GTGCTA_L007_R1_001.fastq.gz Exp2_3h_PolII PolII_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Polymerase_II/Exp2_3_h__Polymerase_II_GTGCTA_L008_R1_001.fastq.gz Exp2_3h_PolII PolII_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Polymerase_II/Exp2_3_h__Polymerase_II_GTGCTA_L006_R1_001.fastq.gz Exp2_3h_PolII PolII_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Polymerase_II/Exp2_3_h__Polymerase_II_GTGCTA_L005_R1_001.fastq.gz Exp2_3h_PolII PolII_3h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_002.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_001.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_002.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L008_R1_001.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L007_R1_002.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_002.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L006_R1_001.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_3_h__Input_DNA/Exp2_3_h__Input_DNA_TCGAAG_L005_R1_001.fastq.gz Exp2_3h_PolII_Input PolII_3h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K27me3/Exp2_6_h_H3K27me3_TCTCGG_L008_R1_001.fastq.gz Exp2_6h_H3K27me3 H3K27me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K27me3/Exp2_6_h_H3K27me3_TCTCGG_L005_R1_001.fastq.gz Exp2_6h_H3K27me3 H3K27me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K27me3/Exp2_6_h_H3K27me3_TCTCGG_L007_R1_001.fastq.gz Exp2_6h_H3K27me3 H3K27me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K27me3/Exp2_6_h_H3K27me3_TCTCGG_L006_R1_001.fastq.gz Exp2_6h_H3K27me3 H3K27me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_001.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_002.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_001.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_002.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_001.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_001.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_002.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_002.fastq.gz Exp2_6h_H3K27me3_Input H3K27me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K4me3/Exp2_6_h_H3K4me3_TGACCA_L006_R1_001.fastq.gz Exp2_6h_H3K4me3 H3K4me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K4me3/Exp2_6_h_H3K4me3_TGACCA_L005_R1_001.fastq.gz Exp2_6h_H3K4me3 H3K4me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K4me3/Exp2_6_h_H3K4me3_TGACCA_L007_R1_001.fastq.gz Exp2_6h_H3K4me3 H3K4me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K4me3/Exp2_6_h_H3K4me3_TGACCA_L007_R1_002.fastq.gz Exp2_6h_H3K4me3 H3K4me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_H3K4me3/Exp2_6_h_H3K4me3_TGACCA_L008_R1_001.fastq.gz Exp2_6h_H3K4me3 H3K4me3_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_001.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_002.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_001.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_002.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_001.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_001.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_002.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_002.fastq.gz Exp2_6h_H3K4me3_Input H3K4me3_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L005_R1_001.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L005_R1_002.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L006_R1_002.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L007_R1_001.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L007_R1_002.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L006_R1_001.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L008_R1_001.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Polymerase_II/Exp2_6_h_Polymerase_II_GGTTGG_L008_R1_002.fastq.gz Exp2_6h_PolII PolII_6h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_001.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_002.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L006_R1_001.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_002.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_001.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L007_R1_001.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L008_R1_002.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_6_h_Input_DNA/Exp2_6_h_Input_DNA_TAACGC_L005_R1_002.fastq.gz Exp2_6h_PolII_Input PolII_6h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L008_R1_002.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L005_R1_002.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L006_R1_002.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L008_R1_001.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L006_R1_001.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L005_R1_001.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L007_R1_001.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K27me3/Exp2_9_h_H3K27me3_TAAGCG_L007_R1_002.fastq.gz Exp2_9h_H3K27me3 H3K27me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_001.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_002.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_002.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_001.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_002.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_001.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_002.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_001.fastq.gz Exp2_9h_H3K27me3_Input H3K27me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L006_R1_001.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L005_R1_002.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L008_R1_001.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L005_R1_001.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L008_R1_002.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L006_R1_002.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L007_R1_001.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_H3K4me3/Exp2_9_h_H3K4me3_ACAGTG_L007_R1_002.fastq.gz Exp2_9h_H3K4me3 H3K4me3_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_001.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_002.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_002.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_001.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L008_R1_002.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_001.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L007_R1_002.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L006_R1_001.fastq.gz Exp2_9h_H3K4me3_Input H3K4me3_9h Input 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L008_R1_002.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L006_R1_001.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L005_R1_002.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L007_R1_001.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L007_R1_002.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L006_R1_002.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L008_R1_001.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Polymerase_II/Exp2_9_h_Polymerase_II_TGCGAT_L005_R1_001.fastq.gz Exp2_9h_PolII PolII_9h ChIP 1
/mnt/cargo/epipp_fastqs/Sample_Exp2_9_h_Input_DNA/Exp2_9_h_Input_DNA_TTGGTA_L005_R1_001.fastq.gz Exp2_9h_PolII_Input PolII_9h Input 1
